Year,Site-yr,Site-no,Site,Soil,Texture,prevCrop,Till,Treatment,Treat-no,Plot,Rep,lbsN,FN,lbsP2O5,FP,lbsK20,FK,lbsS,FS,POP ha,POP ac,GDM,CDM,VDM,TDM,cobHi,HI,EARS,BARR,PROL,KERNE,KERNm,HSW,gUN,cUN,vUN,UN,NHI,gUP,cUP,vUP,UP,PHI,gUK,cUK,vUK,UK,KHI,gUCa,cUCa,vUCa,UCa,CaHI,gUMg,cUMg,vUMg,UMg,MgHI,gUS,cUS,vUS,US,SHI,gN,gP,gK,gCa,gMg,gS,cN,cP,cK,cCa,cMg,cS,vN,vP,vK,vCa,vMg,vS,SOM 0-4,SOM 4-8,SOM 0-8,SOM 8-16,pH 0-4,pH 4-8,pH 0-8,pH 8-16,bpH 0-4,bpH 4-8,bpH 0-8,bpH 8-16,Bray-P 0-4,Bray-P 4-8,Bray-P 0-8,Bray-P 8-16,cumBray-P8,cumBray-P16,Olsen-P 0-4,Olsen-P 4-8,Olsen-P 0-8,Olsen-P 8-16,cumOls-P8,cumOls-P16,K 0-4,K 4-8,K 0-8,K 8-16,cumK8,cumK16,NO3-12S,NO3-24S,NO3-36S,NO3-48S,avgNO3-S2ft,avgNO3-S3ft,avgNO3-S4ft,cumNO3-S,NO3-12F,NO3-24F,NO3-36F,NO3-48F,avgNO3-F,cumNO3-F,PSNT,Amino-N 0-6,Amino-N 6-12,SO4-S12,SO4-S24,SO4-S36,avgSO4-S,cumSO4-S,Zn 0-4,Zn 4-8,Zn 0-8,Fe 0-4,Fe 4-8,Fe 0-8,Mn 0-4,Mn 4-8,Mn 0-8,Cu 0-4,Cu 4-8,Cu 0-8,S 0-4,S 4-8,S 0-8,BD 0-8,irrigN,Observed L (F),Observed H (F),Normal L (F),Normal H (F),Observed Precip (inches),Observed S Fall (inches),GY Mg
2002,10,10,Paxton,Vetal,lS,corn,CT,N3P1K1-S2,10,210,2,225,252,41,20,43,40,40,45,75546,30572,13242,2482,11485,27209,0.84,0.49,75546,0.0,0.0,587,4433,29.9,214.5,13.5,113.1,341.1,0.63,35.0,0.6,2.5,38.2,0.92,47.1,15.1,292.5,354.7,0.13,2.4,0.5,45.8,48.6,0.05,16.0,1.2,26.3,43.5,0.37,16.8,1.0,9.4,27.3,0.62,1.62,0.26,0.36,0.02,0.12,0.13,0.54,0.03,0.61,0.02,0.05,0.04,0.99,0.02,2.55,0.40,0.23,0.08,,,1.38,1.30,,,6.24,6.52,,,7.00,7.00,,,21.9,6.6,59.6,78.3,,,12.5,5.4,34.1,49.4,,,374,316,1018,1921,5.7,5.4,4.8,4.8,5.6,5.3,5.2,87.8,,,,,,,,,,1.3,1.7,1.6,1.5,19.6,,,1.9,,,13.7,,,25.3,,,0.5,,,5.4,1.36,34,,,,,,,15.20
2002,10,10,Paxton,Vetal,lS,corn,CT,N3P1K1-S2,10,303,3,225,252,41,20,43,40,40,45,72308,29262,13647,2356,11533,27536,0.85,0.50,72308,0.0,0.0,672,4856,28.1,189.8,15.3,110.1,315.2,0.60,38.7,0.6,1.1,40.4,0.96,54.6,14.3,323.7,392.6,0.14,2.3,0.4,56.0,58.8,0.04,23.5,1.1,23.8,48.3,0.49,16.1,1.0,10.6,27.7,0.58,1.39,0.28,0.40,0.02,0.17,0.12,0.54,0.03,0.61,0.02,0.05,0.04,0.95,0.01,2.81,0.49,0.21,0.09,,,1.22,1.20,,,6.34,6.69,,,7.00,7.00,,,14.8,5.1,40.3,54.8,,,10.5,4.1,28.5,40.2,,,370,304,1008,1877,3.3,1.7,0.9,0.9,2.5,2.0,1.7,28.2,,,,,,,,,,1.6,1.6,1.6,1.6,21.0,,,1.6,,,9.6,,,27.1,,,0.4,,,4.4,1.36,34,,,,,,,15.67
2002,10,10,Paxton,Vetal,lS,corn,CT,N3P1K1-S2,10,408,4,225,252,41,20,43,40,40,45,74466,30136,12892,2391,11649,26931,0.84,0.48,76625,0.0,2.9,533,4086,31.6,179.7,13.0,115.6,308.3,0.58,37.9,0.6,1.3,39.9,0.95,50.1,14.5,306.1,370.8,0.14,2.2,0.4,47.3,49.9,0.04,18.8,1.1,21.4,41.4,0.45,15.5,1.0,9.0,25.4,0.61,1.39,0.29,0.39,0.02,0.15,0.12,0.54,0.03,0.61,0.02,0.05,0.04,0.99,0.01,2.63,0.41,0.18,0.08,,,1.21,1.40,,,5.98,6.68,,,6.82,7.00,,,19.3,6.3,52.4,70.3,,,16.3,4.1,44.4,56.1,,,336,277,914,1705,1.9,1.6,1.8,1.8,1.7,1.7,1.8,29.6,,,,,,,,,,1.4,1.9,1.9,1.7,22.1,,,1.3,,,15.2,,,27.7,,,0.4,,,1.0,1.36,34,,,,,,,14.80
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N0P1K1 ,1,102,1,0,0,41,20,43,40,0,0,82021,33193,12481,1487,8268,22236,0.89,0.56,82021,0.0,0.0,497,4074,30.6,152.0,5.6,64.1,221.7,0.69,20.1,0.6,10.1,30.8,0.65,34.3,8.6,214.2,257.1,0.13,2.5,0.4,45.3,48.2,0.05,13.7,0.9,30.5,45.1,0.30,11.4,0.6,8.6,20.6,0.56,1.22,0.16,0.27,0.02,0.11,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.77,0.12,2.59,0.55,0.37,0.10,,,2.03,1.69,,,8.05,8.05,,,7.00,7.00,,,48.6,32.8,130.2,222.5,,,26.5,18.1,71.0,121.9,,,531,464,1423,2729,12.3,3.4,2.7,2.7,7.9,6.1,5.3,86.2,2.7,2.3,1.6,1.6,2.1,34.3,184.2,85.0,65.4,16.9,14.2,12.2,14.4,181.4,,,0.7,,,12.9,,,18.1,,,0.4,,,4.2,1.34,16,,,,,,,14.33
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N0P1K1 ,1,204,2,0,0,41,20,43,40,0,0,78783,31883,11344,1352,7163,19858,0.89,0.57,78783,0.0,0.0,482,3795,29.9,137.8,5.1,41.3,184.2,0.75,14.0,0.5,3.9,18.4,0.76,26.4,7.8,167.6,201.8,0.13,2.2,0.3,33.0,35.5,0.06,3.6,0.8,23.1,27.6,0.13,10.2,0.5,7.9,18.6,0.55,1.22,0.12,0.23,0.02,0.03,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.58,0.05,2.34,0.46,0.32,0.11,,,2.01,1.54,,,7.99,7.99,,,7.00,7.00,,,40.3,17.1,108.1,156.3,,,21.4,8.2,57.4,80.5,,,601,413,1610,2773,9.4,3.5,2.6,2.6,6.4,5.1,4.5,74.1,2.2,1.4,2.4,2.4,2.1,34.8,65.6,83.9,70.5,14.6,10.1,8.8,11.2,140.3,,,0.8,,,11.0,,,15.3,,,0.4,,,4.1,1.34,16,,,,,,,13.02
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N0P1K1 ,1,308,3,0,0,41,20,43,40,0,0,69070,27952,9695,1126,12658,23479,0.90,0.41,69070,0.0,0.0,468,3235,30.0,115.4,4.2,76.2,195.8,0.59,18.2,0.5,5.6,24.3,0.75,28.3,6.5,273.5,308.3,0.09,1.8,0.3,45.9,48.0,0.04,8.4,0.7,36.4,45.5,0.19,9.0,0.5,9.5,18.9,0.48,1.19,0.19,0.29,0.02,0.09,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.60,0.04,2.16,0.36,0.29,0.07,,,1.96,1.53,,,8.11,8.11,,,7.00,7.00,,,45.3,26.3,121.3,195.4,,,25.8,15.4,69.1,112.3,,,636,476,1704,3043,6.8,3.0,1.8,1.8,4.9,3.9,3.4,55.5,2.2,1.1,1.2,1.2,1.4,23.2,216.6,102.9,69.4,10.8,7.4,10.7,9.6,121.4,,,0.7,,,14.1,,,18.0,,,0.4,,,3.3,1.34,16,,,,,,,11.13
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N0P1K1 ,1,405,4,0,0,41,20,43,40,0,0,69070,27952,8612,1006,6255,15873,0.90,0.54,69070,0.0,0.0,425,2933,29.4,102.7,3.8,38.8,145.4,0.71,16.7,0.4,1.1,18.2,0.92,25.4,5.8,153.9,185.2,0.14,1.6,0.2,29.8,31.6,0.05,6.9,0.6,18.8,26.3,0.26,7.6,0.4,7.0,15.0,0.51,1.19,0.19,0.30,0.02,0.08,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.62,0.02,2.46,0.48,0.30,0.11,,,2.32,1.64,,,8.18,8.18,,,7.00,7.00,,,67.4,33.9,180.7,276.1,,,39.8,17.5,106.7,156.0,,,634,452,1698,2971,11.0,2.4,2.7,2.7,6.7,5.4,4.7,77.0,2.4,1.1,1.2,1.2,1.4,23.7,91.9,88.7,73.4,10.6,8.6,13.5,10.9,137.5,,,1.7,,,11.0,,,13.8,,,0.4,,,3.9,1.34,16,,,,,,,9.89
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P0K1,2,104,1,175,196,0,0,43,40,0,0,75546,30572,11695,1319,8011,21026,0.90,0.56,75546,0.0,0.0,507,3830,30.5,153.1,5.0,73.1,231.2,0.66,19.3,0.5,5.0,24.8,0.78,33.2,7.6,189.2,230.0,0.14,2.3,0.3,38.5,41.1,0.06,9.0,0.8,25.8,35.6,0.25,11.4,0.5,8.8,20.7,0.55,1.31,0.16,0.28,0.02,0.08,0.10,0.38,0.04,0.58,0.02,0.06,0.04,0.91,0.06,2.36,0.48,0.32,0.11,,,1.97,1.55,,,8.11,8.11,,,7.00,7.00,,,45.9,21.8,122.9,184.4,,,27.2,10.3,72.9,101.8,,,574,421,1539,2725,7.4,2.4,2.8,2.8,4.9,4.2,3.8,63.1,,,,,,,,,,10.8,8.1,10.8,9.9,124.7,,,1.8,,,10.3,,,14.5,,,0.3,,,3.8,1.34,16,,,,,,,13.43
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P0K1,2,208,2,175,196,0,0,43,40,0,0,71229,28825,11683,1268,8199,21150,0.90,0.55,71229,0.0,0.0,514,3664,31.9,162.7,4.8,51.3,218.8,0.74,18.3,0.5,2.3,21.2,0.86,33.8,7.3,224.4,265.5,0.13,2.3,0.3,36.5,39.1,0.06,4.2,0.8,27.9,32.9,0.13,10.6,0.5,7.4,18.5,0.57,1.39,0.16,0.29,0.02,0.04,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.63,0.03,2.74,0.45,0.34,0.09,,,2.02,1.53,,,8.07,8.07,,,7.00,7.00,,,44.0,28.4,117.9,197.8,,,26.7,15.0,71.6,113.8,,,655,491,1756,3139,8.4,3.6,1.5,1.5,6.0,4.5,3.7,61.3,,,,,,,,,,9.7,9.0,8.2,9.0,113.0,,,0.8,,,9.7,,,13.3,,,0.3,,,3.3,1.34,16,,,,,,,13.41
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P0K1,2,301,3,175,196,0,0,43,40,0,0,78783,31883,12525,1291,9367,23183,0.91,0.54,78783,0.0,0.0,522,4116,30.4,167.7,4.9,69.7,242.3,0.69,21.8,0.5,8.6,30.8,0.71,35.0,7.4,211.9,254.3,0.14,2.4,0.3,44.9,47.6,0.05,8.6,0.8,27.1,36.6,0.24,12.0,0.5,9.2,21.7,0.55,1.34,0.17,0.28,0.02,0.07,0.10,0.38,0.04,0.58,0.02,0.06,0.04,0.74,0.09,2.26,0.48,0.29,0.10,,,2.07,1.55,,,8.01,8.01,,,7.00,7.00,,,50.5,28.5,135.4,215.6,,,28.1,16.9,75.4,123.0,,,690,448,1850,3112,16.4,2.8,2.0,2.0,9.6,7.1,5.8,94.4,,,,,,,,,,21.6,11.6,,16.6,137.5,,,1.0,,,10.7,,,14.5,,,0.3,,,4.7,1.34,16,,,,,,,14.38
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P0K1,2,404,4,175,196,0,0,43,40,0,0,76625,31009,10454,1181,7066,18700,0.90,0.56,76625,0.0,0.0,434,3324,31.5,140.6,4.5,61.6,206.7,0.68,18.6,0.5,1.5,20.6,0.91,28.6,6.8,165.1,200.5,0.14,1.9,0.3,36.5,38.6,0.05,5.2,0.7,25.0,31.0,0.17,9.8,0.5,5.9,16.2,0.60,1.35,0.18,0.27,0.02,0.05,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.87,0.02,2.34,0.52,0.35,0.08,,,1.57,2.13,,,8.08,8.08,,,7.00,7.00,,,28.0,51.4,74.9,219.7,,,13.7,27.7,36.7,114.6,,,780,636,2090,3879,7.9,2.0,1.9,1.9,5.0,3.9,3.4,56.2,,,,,,,,,,5.4,6.3,10.3,7.3,93.0,,,0.2,,,9.2,,,13.5,,,0.4,,,2.8,1.34,16,,,,,,,12.00
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K0,3,105,1,175,196,41,20,0,0,0,0,76625,31009,12427,1394,9232,23053,0.90,0.54,76625,0.0,0.0,493,3778,32.9,161.2,5.3,77.5,243.9,0.66,20.5,0.6,4.6,25.6,0.80,33.8,8.0,203.8,245.6,0.14,2.2,0.3,48.7,51.3,0.04,5.2,0.8,30.4,36.4,0.14,11.6,0.6,9.1,21.3,0.55,1.30,0.16,0.27,0.02,0.04,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.84,0.05,2.21,0.53,0.33,0.10,,,2.05,1.64,,,8.03,8.03,,,7.00,7.00,,,42.5,27.0,114.0,190.0,,,20.5,13.1,54.8,91.7,,,593,370,1589,2631,10.2,4.7,9.9,9.9,7.4,8.2,8.6,143.7,,,,,,,,,,14.9,15.7,18.1,16.3,205.5,,,0.8,,,11.5,,,16.5,,,0.4,,,3.7,1.34,16,,,,,,,14.26
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K0,3,203,2,175,196,41,20,0,0,0,0,75546,30572,12930,1416,9138,23484,0.90,0.55,75546,0.0,0.0,514,3885,33.3,180.1,5.3,61.1,246.6,0.73,17.1,0.6,4.9,22.6,0.76,30.5,8.2,204.4,243.0,0.13,2.3,0.3,39.3,42.0,0.06,7.0,0.8,25.4,33.3,0.21,11.1,0.6,9.0,20.7,0.54,1.39,0.13,0.24,0.02,0.05,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.67,0.05,2.24,0.43,0.28,0.10,,,2.12,1.57,,,8.04,8.04,,,7.00,7.00,,,49.2,20.6,131.8,189.8,,,26.1,10.6,70.0,99.9,,,647,367,1735,2767,11.3,3.8,3.6,3.6,7.5,6.2,5.5,91.3,,,,,,,,,,14.4,9.2,11.0,11.6,145.4,,,0.9,,,14.9,,,19.3,,,0.4,,,4.3,1.34,16,,,,,,,14.84
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K0,3,307,3,175,196,41,20,0,0,0,0,73387,29699,10503,1227,7593,19324,0.90,0.54,73387,0.0,0.0,471,3456,30.4,146.7,4.6,50.6,202.0,0.73,24.5,0.5,3.0,28.0,0.87,32.5,7.1,179.1,218.6,0.15,2.0,0.3,34.9,37.2,0.05,13.1,0.7,27.8,41.6,0.32,9.7,0.5,7.9,18.2,0.54,1.40,0.23,0.31,0.02,0.13,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.67,0.04,2.36,0.46,0.37,0.10,,,1.83,1.65,,,8.10,8.10,,,7.00,7.00,,,68.9,40.6,184.6,298.9,,,41.0,22.9,109.9,174.4,,,503,488,1348,2720,10.6,2.3,2.5,2.5,6.5,5.2,4.5,73.7,,,,,,,,,,10.1,6.5,8.6,8.4,106.3,,,2.2,,,14.5,,,15.7,,,0.4,,,4.1,1.34,16,,,,,,,12.06
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K0,3,401,4,175,196,41,20,0,0,0,0,66912,27078,11240,1137,9383,21760,0.91,0.52,66912,0.0,0.0,519,3471,32.4,147.2,4.3,47.9,199.5,0.74,20.3,0.5,4.3,25.1,0.81,32.0,6.6,220.4,258.9,0.12,2.0,0.3,44.9,47.2,0.04,6.1,0.7,24.5,31.2,0.19,10.5,0.5,8.6,19.5,0.54,1.31,0.18,0.28,0.02,0.05,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.51,0.05,2.35,0.48,0.26,0.09,,,2.13,1.68,,,7.99,7.99,,,7.00,7.00,,,57.6,39.8,154.3,266.4,,,28.9,18.6,77.3,129.5,,,608,378,1631,2695,10.6,2.8,3.5,3.5,6.7,5.7,5.1,84.4,,,,,,,,,,10.2,11.1,7.4,9.6,120.9,,,0.9,,,13.7,,,18.1,,,0.5,,,3.5,1.34,16,,,,,,,12.90
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N1P1K1,4,103,1,125,140,41,20,43,40,0,0,73387,29699,12542,1331,9667,23540,0.90,0.53,73387,0.0,0.0,532,3905,32.1,161.2,5.0,62.6,228.8,0.70,21.6,0.5,2.3,24.4,0.88,35.0,7.7,224.8,267.5,0.13,2.3,0.3,38.7,41.3,0.05,4.0,0.8,27.5,32.3,0.12,12.0,0.5,7.8,20.3,0.59,1.28,0.17,0.28,0.02,0.03,0.10,0.38,0.04,0.58,0.02,0.06,0.04,0.65,0.02,2.33,0.40,0.28,0.08,,,2.04,1.56,,,8.09,8.09,,,7.00,7.00,,,38.7,22.7,103.6,167.6,,,21.9,10.9,58.6,89.2,,,546,448,1463,2725,11.9,4.0,3.5,3.5,8.0,6.5,5.7,94.1,,,,,,,,,,17.5,14.8,14.1,15.5,194.8,,,0.7,,,10.8,,,14.6,,,0.3,,,3.8,1.34,16,,,,,,,14.40
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N1P1K1,4,205,2,125,140,41,20,43,40,0,0,73387,29699,12293,1351,8436,22080,0.90,0.56,73387,0.0,0.0,526,3864,31.8,180.3,5.1,60.1,245.5,0.73,19.0,0.5,3.5,23.1,0.82,35.7,7.8,216.0,259.5,0.14,2.5,0.3,37.3,40.1,0.06,5.3,0.8,27.4,33.4,0.16,10.9,0.5,8.0,19.4,0.56,1.47,0.15,0.29,0.02,0.04,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.71,0.04,2.56,0.44,0.32,0.09,,,2.07,1.41,,,8.06,8.06,,,7.00,7.00,,,37.8,26.1,101.4,174.9,,,22.5,14.9,60.2,102.1,,,578,425,1549,2745,9.2,2.5,1.5,1.5,5.9,4.4,3.7,60.1,,,,,,,,,,11.6,10.5,9.4,10.5,132.2,,,0.7,,,14.3,,,19.7,,,0.5,,,3.4,1.34,16,,,,,,,14.11
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N1P1K1,4,310,3,125,140,41,20,43,40,0,0,71229,28825,10697,1294,7598,19589,0.89,0.55,71229,0.0,0.0,495,3528,30.3,141.4,4.9,59.8,206.1,0.69,25.1,0.5,3.9,29.6,0.85,35.4,7.5,157.3,200.1,0.18,2.0,0.3,37.0,39.4,0.05,13.7,0.8,23.1,37.5,0.36,10.8,0.5,7.4,18.8,0.58,1.32,0.23,0.33,0.02,0.13,0.10,0.38,0.04,0.58,0.02,0.06,0.04,0.79,0.05,2.07,0.49,0.30,0.10,,,2.05,1.73,,,8.16,8.16,,,7.00,7.00,,,45.7,27.6,122.4,199.9,,,23.2,13.9,62.1,101.3,,,604,452,1620,2893,8.1,2.5,2.0,2.0,5.3,4.2,3.7,60.2,,,,,,,,,,11.6,8.7,12.6,11.0,138.2,,,0.8,,,11.8,,,18.3,,,0.3,,,3.7,1.34,16,,,,,,,12.28
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N1P1K1,4,407,4,125,140,41,20,43,40,0,0,76625,31009,11062,1249,7772,20083,0.90,0.55,76625,0.0,0.0,491,3764,29.4,146.5,4.7,60.2,211.4,0.69,23.5,0.5,3.8,27.8,0.84,33.2,7.2,174.5,214.9,0.15,2.0,0.3,47.2,49.5,0.04,8.5,0.7,26.7,36.0,0.24,10.6,0.5,8.8,19.9,0.53,1.32,0.21,0.30,0.02,0.08,0.10,0.38,0.04,0.58,0.02,0.06,0.04,0.77,0.05,2.24,0.61,0.34,0.11,,,2.00,1.64,,,8.07,8.07,,,7.00,7.00,,,43.4,25.2,116.2,187.1,,,24.8,13.1,66.6,103.4,,,536,394,1437,2545,9.0,2.6,2.0,2.0,5.8,4.5,3.9,63.7,,,,,,,,,,10.8,,11.0,10.9,90.9,,,0.8,,,10.3,,,14.5,,,0.4,,,2.4,1.34,16,,,,,,,12.70
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K1,5,110,1,175,196,41,20,43,40,0,0,74466,30136,10601,1260,6879,18740,0.89,0.57,73387,1.4,0.0,482,3535,30.0,144.1,4.8,61.8,210.6,0.68,14.9,0.5,2.4,17.8,0.84,28.1,7.3,161.8,197.2,0.14,1.9,0.3,45.2,47.4,0.04,4.2,0.7,26.7,31.7,0.13,9.7,0.5,8.3,18.5,0.52,1.36,0.14,0.27,0.02,0.04,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.90,0.04,2.35,0.66,0.39,0.12,,,2.06,1.55,,,8.11,8.11,,,7.00,7.00,,,54.0,33.0,144.7,237.5,,,32.0,19.2,85.9,139.8,,,608,464,1631,2936,8.6,2.8,1.5,1.5,5.7,4.3,3.6,59.0,13.3,1.5,1.5,1.5,4.5,72.5,,,,7.5,6.1,7.9,7.2,90.2,,,1.8,,,11.8,,,12.6,,,0.3,,,3.6,1.34,16,,,,,,,12.17
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K1,5,207,2,175,196,41,20,43,40,0,0,76625,31009,11559,1469,10532,23560,0.89,0.49,76625,0.0,0.0,479,3668,31.5,159.6,5.5,76.5,241.6,0.66,18.1,0.6,8.9,27.6,0.66,31.6,8.5,235.6,275.6,0.11,2.3,0.4,69.2,71.9,0.03,11.8,0.9,37.1,49.7,0.24,10.1,0.6,11.6,22.3,0.46,1.38,0.16,0.27,0.02,0.10,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.73,0.08,2.24,0.66,0.35,0.11,,,1.99,1.52,,,8.11,8.11,,,7.00,7.00,,,44.5,25.6,119.3,191.5,,,27.9,13.8,74.8,113.7,,,618,413,1656,2819,9.2,4.2,2.9,2.9,6.7,5.4,4.8,78.6,3.0,1.4,1.3,1.3,1.8,29.0,,,,13.4,14.5,9.9,12.6,159.4,,,0.7,,,13.1,,,16.3,,,0.5,,,3.7,1.34,16,,,,,,,13.27
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K1,5,304,3,175,196,41,20,43,40,0,0,73387,29699,10910,1367,7662,19939,0.89,0.55,73387,0.0,0.0,490,3599,30.3,156.5,5.2,62.7,224.3,0.70,23.6,0.6,5.1,29.3,0.81,33.8,7.9,200.2,241.9,0.14,2.0,0.3,46.6,48.9,0.04,9.6,0.8,33.1,43.5,0.22,9.9,0.5,8.6,19.1,0.52,1.43,0.22,0.31,0.02,0.09,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.82,0.07,2.61,0.61,0.43,0.11,,,2.03,1.64,,,8.09,8.09,,,7.00,7.00,,,44.0,27.1,118.0,194.4,,,23.9,14.4,64.0,104.6,,,604,429,1620,2827,9.8,3.1,2.0,2.0,6.4,4.9,4.2,68.8,47.7,18.1,2.3,2.3,17.6,287.9,,,,13.1,8.2,8.4,9.9,124.3,,,1.2,,,12.4,,,17.1,,,0.4,,,3.5,1.34,16,,,,,,,12.52
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N2P1K1,5,403,4,175,196,41,20,43,40,0,0,73387,29699,11553,1508,7157,20218,0.88,0.57,73387,0.0,0.0,544,3993,28.9,150.9,5.7,42.6,199.2,0.76,25.3,0.6,4.1,30.0,0.84,35.6,8.7,193.2,237.5,0.15,2.1,0.4,38.8,41.2,0.05,11.3,0.9,26.1,38.3,0.30,10.6,0.6,6.9,18.1,0.59,1.31,0.22,0.31,0.02,0.10,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.60,0.06,2.70,0.54,0.36,0.10,,,2.21,1.67,,,7.80,7.80,,,7.00,7.00,,,59.3,36.9,158.8,262.5,,,32.6,19.5,87.4,142.3,,,647,390,1735,2832,8.7,2.5,2.8,2.8,5.6,4.7,4.2,68.8,52.7,8.6,2.8,2.8,16.7,271.5,,,,11.5,13.2,19.3,14.7,185.8,,,1.1,,,10.4,,,14.2,,,0.4,,,3.5,1.34,16,,,,,,,13.26
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N3P1K1,6,109,1,225,252,41,20,43,40,0,0,74466,30136,11011,1394,8195,20600,0.89,0.53,74466,0.0,0.0,492,3667,30.0,153.9,5.3,66.4,225.6,0.68,15.9,0.6,3.7,20.1,0.79,30.9,8.0,209.2,248.1,0.12,2.1,0.3,41.8,44.2,0.05,7.2,0.8,28.7,36.6,0.20,10.1,0.6,7.4,18.0,0.56,1.40,0.14,0.28,0.02,0.06,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.81,0.05,2.55,0.51,0.35,0.09,,,2.08,1.53,,,8.16,8.16,,,7.00,7.00,,,47.5,30.7,127.2,213.4,,,28.5,15.2,76.4,119.3,,,597,429,1599,2806,7.4,2.6,1.8,1.8,5.0,3.9,3.4,55.8,,,,,,,,,,10.4,9.7,12.7,10.9,138.2,,,1.9,,,10.7,,,12.5,,,0.5,,,3.5,1.34,16,,,,,,,12.64
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N3P1K1,6,201,2,225,252,41,20,43,40,0,0,75546,30572,12036,1263,8977,22276,0.91,0.54,74466,1.4,0.0,513,3822,31.5,154.5,4.8,73.0,232.3,0.67,15.3,0.5,1.2,17.0,0.90,27.6,7.3,203.8,238.6,0.12,2.2,0.3,49.1,51.6,0.04,7.3,0.7,27.5,35.6,0.21,10.0,0.5,9.1,19.6,0.51,1.28,0.13,0.23,0.02,0.06,0.08,0.38,0.04,0.58,0.02,0.06,0.04,0.81,0.01,2.27,0.55,0.31,0.10,,,2.07,1.57,,,8.05,8.05,,,7.00,7.00,,,49.8,26.6,133.5,208.3,,,28.6,13.7,76.7,115.2,,,668,386,1791,2878,14.8,3.6,2.5,2.5,9.2,7.0,5.9,96.0,,,,,,,,,,19.7,17.0,14.1,16.9,213.1,,,0.9,,,11.8,,,15.9,,,0.4,,,4.0,1.34,16,,,,,,,13.82
2002,11,11,Scottsbluff,Mitchell,siL,drybean,CT,N3P1K1,6,303,3,225,252,41,20,43,40,0,0,69070,27952,12864,1395,9650,23909,0.90,0.54,69070,0.0,0.0,625,4315,29.8,169.8,5.3,78.4,253.4,0.67,23.0,0.6,4.9,28.5,0.81,37.1,8.0,207.6,252.8,0.15,2.3,0.3,44.6,47.2,0.05,11.3,0.8,25.6,37.8,0.30,11.8,0.6,9.5,21.8,0.54,1.32,0.18,0.29,0.02,0.09,0.09,0.38,0.04,0.58,0.02,0.06,0.04,0.81,0.05,2.15,0.46,0.27,0.10,,,1.88,1.49,,,8.08,8.08,,,7.00,7.00,,,47.5,21.1,127.2,186.5,,,28.0,10.9,75.1,105.6,,,621,484,1665,3026,9.6,3.5,1.8,1.8,6.5,5.0,4.2,68.5,,,,,,,,,,13.1,12.3,12.9,12.8,161.3,,,1.2,,,11.8,,,15.2,,,0.4,,,4.0,1.34,16,,,,,,,14.77
